file,word,phoneme,time,duration,F0,F1,F2,F3
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,k,139.30882298982095,7.396576125164197,--undefined--,306.16065377909604,1650.2518001184014,2915.831603318683
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,i,56.16972747584992,7.494315400397033,145.2771248543796,293.5718141315027,2322.203216904885,3136.1200021002314
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,t,202.45114186523062,7.623625835067573,--undefined--,1295.5199507899276,2467.3843911849867,3384.7887370109615
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,áà,185.8342938116513,7.8177685529060135,135.90745995513115,805.5558171018733,1764.0953780084071,2587.885784989389
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,n,217.14704562439024,8.019259222624035,--undefined--,342.20734795529836,1689.16440653577,3124.3447191051464
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì.,i,282.78370337438116,8.26922459712342,--undefined--,1101.0982498279539,2446.017258350011,3424.3813063422044
ildp15_JPI_20150225_sikitaani_1ac,,x,958.9574838424663,8.890095190731845,--undefined--,1198.5173351121894,2137.523974449956,3416.5482196495113
ildp15_JPI_20150225_sikitaani_1ac,kíí=,k,125.19730917698801,9.43217258724157,--undefined--,822.8725676681573,2295.7442382106974,2958.646020683702
ildp15_JPI_20150225_sikitaani_1ac,kíí=,íí,42.73142125067153,9.516136952455401,136.8828031482566,256.5489123638735,2086.721510967169,2413.3587867450665
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,n,73.79958094984396,9.57440245355566,136.972597687696,269.97114219447064,1455.3646613028236,2448.053295061046
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,à,73.37383832289035,9.647989163192026,124.23138833913225,484.4787718930594,2103.087898984882,2452.0078684483656
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,k,46.66680549611257,9.708009485101528,104.79607063646218,278.6384292992631,1694.0553597657752,2273.1937581773964
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,à,79.73278251180105,9.771209279105484,113.57819619715266,571.5310500633549,1845.049832711817,2436.4463679043492
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,r,99.27528426983123,9.860713312496301,116.02600735576316,750.4333199671102,2067.843962795955,3243.162373255505
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,ɨ́ɨ́,74.29060550611943,9.947496257384277,121.98463563232033,354.52138075582843,1914.8111552470211,2317.9644295620074
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,y,82.68168366562101,10.025982401970147,121.93937697057211,451.16716326464444,2150.9406322593495,2448.319842145957
ildp15_JPI_20150225_sikitaani_1ac,nàkàrɨ́ɨ́yàà,àà,90.38290095002743,10.11251469427797,112.0783434766735,648.2335249144627,1755.6413562217015,2568.1448242369397
ildp15_JPI_20150225_sikitaani_1ac,nuu=,n,102.08769961403164,10.20874999456,106.79088001595707,262.15639761431544,1535.7580988894963,2479.055823053071
ildp15_JPI_20150225_sikitaani_1ac,nuu=,uu,93.85152084977832,10.306719604791905,110.52179096110615,293.4593127957214,1448.9647979636504,2684.7321621082674
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,ʃ,85.16747896850063,10.396229104701044,--undefined--,1047.5031916518226,1372.4596230179461,2838.0611995074264
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,i,56.91886313177896,10.467272275751185,122.72365530987679,279.9678819245419,1942.4376069685022,2540.363638104004
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,k,123.80515793407731,10.557634286284113,--undefined--,322.20000998804824,1392.6066092768542,2745.547486078537
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,i,45.10501448925197,10.642089372495777,126.37493183361829,255.82489840621975,2232.456037849974,2559.3291744825638
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,t,177.32259245198279,10.753303175966394,--undefined--,936.0735471516168,2091.6433161006535,3020.567189616667
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,áà,159.70239080100868,10.92181566759289,119.31981301530934,543.7610026569597,1822.310105399691,2609.1969777760614
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,n,158.34593782585847,11.080839831906324,166.18395844152877,201.4016921559134,1831.3368025131354,2902.6963328623674
ildp15_JPI_20150225_sikitaani_1ac,sikitáànì,ì̥,148.08499228860052,11.234055296963554,--undefined--,734.7546970827423,1562.8359255459347,2850.655867134406
ildp15_JPI_20150225_sikitaani_1ac,,x,758.1153588195839,11.687155472517645,--undefined--,813.7026073833383,2122.8232599731564,3015.579207616421
ildp15_JPI_20150225_sikitaani_2ac,,x,1081.2832037576936,0.5406416018788468,--undefined--,896.3836987331186,1615.6465154001519,2928.7388140885487
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,ʃ,135.84909743864705,1.1492077524770172,--undefined--,953.4653218416311,1750.540342061321,3103.5912147780946
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,48.976110422275234,1.2416203564074784,142.80773688368964,287.8163993425499,1905.2985465751078,2853.2727840162256
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,k,148.81470111433592,1.3405157621757837,--undefined--,344.8777691172195,1856.014853457412,3150.569193957514
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,63.25096309893152,1.4465485942824174,136.20579856824145,278.68861121352063,2026.429853450138,2587.625640291197
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,t,146.49094633313896,1.5514195489984528,--undefined--,335.09587896948693,1713.6287654534613,2554.4652347698293
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,a,69.7685122550351,1.6595492782925398,138.09592073190169,538.9356518376765,1780.1608952909708,2146.878310038621
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,k,129.36951060747748,1.759118289723796,--undefined--,1157.7270213060742,1958.7189965424218,2730.871988604417
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,33.34900838642341,1.8404775492207466,146.04658807444872,292.93847084677986,2177.909119244781,2553.917830628912
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,209.76292326853851,1.9620335150482275,147.98534967746838,291.98341270839865,1758.5380211609067,2595.9695138942466
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,175.80589966837445,2.1548179265166842,150.3944247418662,520.4268511830057,1952.4723945328576,3222.021435239486
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,390.42475227094764,2.437933252486345,--undefined--,859.2552417498439,2211.2258182540045,3242.362168669894
ildp15_JPI_20150225_sikitaani_2ac,,x,1194.8515702577329,3.2305714137506856,--undefined--,1130.6752851979732,2053.7441676879153,3135.738347437821
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,ʃ,103.78778268677102,3.8798910902229373,--undefined--,1118.8134434917413,1886.9261723033921,3021.3647976238667
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,53.930976948230565,3.958750470040438,148.38310355021258,297.95596156102346,1761.7214954045064,2641.542505921672
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,k,159.51546464455956,4.065473690836833,--undefined--,362.0745865545831,2392.2852875591434,2945.357758649782
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,64.42081349312367,4.177441829905675,139.1448338332092,273.4021040737929,2415.6475051381453,3439.5628369361443
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,t,148.6809705136176,4.283992721909046,--undefined--,766.4495090571312,2487.6085680797178,3265.7375728184675
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,a,58.98501882584117,4.387825716578774,137.95241062841245,478.93789486647825,1774.8858771867394,1986.686932721397
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,k,116.20247438467501,4.475419463184033,--undefined--,450.09307502474684,1887.9901233749144,3139.879019967918
ildp15_JPI_20150225_sikitaani_2ac,sikitaki,i,55.595751891740264,4.561318576322241,144.1959629377006,296.62441639559717,1691.4833499628742,2312.24697020143
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,185.78700521298686,4.682009954874604,141.0845022663355,281.30751973209794,2062.32273959464,2715.478322877054
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,197.05054800169285,4.873428731481944,289.26801151549614,440.23309758733114,1874.3666161855558,2997.4798633206765
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,662.6314709842189,5.3032697409748994,--undefined--,949.3456330365855,2481.9546502035478,2873.9981595609015
ildp15_JPI_20150225_sikitaani_2ac,,x,703.7705326032855,5.9864707427686525,--undefined--,752.6853211063652,1708.4255777795734,2678.2919717936384
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,ʃ,100.80782312925152,6.388759920634921,--undefined--,950.2432877265483,2785.642684221583,2886.5763838979888
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,i,53.94482622981123,6.466136245314452,130.58547915530227,292.3573120002856,1859.7704562993445,2202.142156194287
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,k,126.60478608823489,6.556411051473475,--undefined--,328.48980907262325,1808.995702363525,2855.268371894059
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,i,85.01984562386068,6.662223367329522,127.80817960020502,257.8670216382249,1759.2525983044507,2748.7129179479125
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,t,133.72567369099286,6.77159612698695,--undefined--,1003.8579956133643,2103.308850615417,3585.514710137896
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,á,88.95233500954359,6.882935131337218,141.24441086368557,549.5966793745231,1459.506031839199,2041.2042773431947
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,w,149.88560884075142,7.002354103262365,134.90027358578203,319.7684519189492,867.5364161089728,2435.3634459900472
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,ɨ̀ɨ̀,121.93528575580092,7.138264550560642,116.49609349892145,375.5596279749811,1407.2694365892949,2158.726594435738
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,193.0023931258509,7.295733390001468,116.90364091690763,256.403993597631,1690.8402822256764,2507.023566428847
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,112.50153010449715,7.448485351616641,151.4597714838723,334.5668796979047,871.5958774824103,2524.236923276743
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,297.87502881961547,7.653673631078698,--undefined--,937.7710527920233,2113.900977635023,3418.6975474925534
ildp15_JPI_20150225_sikitaani_2ac,,x,1314.0313536164,8.459626822296705,--undefined--,1459.1851492422124,2271.1358473390283,3791.2887735286295
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,ʃ,95.7728947255827,9.164528946467698,--undefined--,993.0992496615407,1824.2612919763278,2966.747667010695
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,i,73.1669766838543,9.248998882172415,127.05121166557069,272.3584653962282,1669.1822592268672,2277.1153729742805
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,k,116.43545069864913,9.343800095863667,--undefined--,318.93413887269736,1659.1312458634832,2932.318786195467
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,i,58.014804082024085,9.431025223254004,136.0950799981841,282.9068444411799,2077.2823550564694,3680.191531687963
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,t,166.33802035693535,9.543201635473483,--undefined--,258.5690830446832,1596.0901266149476,3308.4004147871674
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,á,84.0712469825391,9.66840626914322,140.20617970455424,547.948314303084,1488.5425521328748,2037.7544420342958
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,w,121.34929971225716,9.771116542490619,131.94691609571169,320.2542609947172,915.2043121782011,2469.708432810574
ildp15_JPI_20150225_sikitaani_2ac,sikitáwɨ̀ɨ̀,ɨ̀ɨ̀,157.13314690226633,9.91035776579788,115.36261562285915,350.1630904138194,1399.3168563642062,2421.437721648905
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,206.4680910221224,10.092158384760076,112.5830738462897,267.3917823875914,1882.066140540975,2586.7159754768895
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,97.12397980166543,10.243954420171969,146.64011437920803,316.1380293507996,975.8860712561426,2534.4814463621287
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,425.9412488528369,10.50548703449922,--undefined--,697.9793219937619,2076.9443872863912,3276.966056633271
ildp15_JPI_20150225_sikitaani_2ac,,x,919.1241356969737,11.178019726774124,--undefined--,1004.5751852380436,2375.427037658779,3299.2470922332413
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,ʃ,104.02502296781257,11.689594306106518,--undefined--,1112.9642898751827,1956.1903850395813,2954.6769987786415
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,i,67.0490151130263,11.775131325146937,126.409302256458,286.69251251053237,2147.547347478117,2535.6209661482694
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,k,111.35682929565505,11.864334247351279,--undefined--,1020.0019907916393,2199.688745641881,3135.6600924084496
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,i,64.99824784036257,11.952511785919288,134.3773704313823,270.50584875503523,1484.0568700580052,2150.3805107102357
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,t,139.60936463244343,12.054815592155691,--undefined--,1306.3069149487364,2382.675231035243,3485.4307828301035
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,á,89.40736833124241,12.169323958637534,133.2430287743278,539.1251444151777,1419.217695831361,1999.2802459276427
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,kʷ,172.11419936888285,12.300084742487595,--undefined--,789.0754706355522,1219.8359794606292,2613.514575937894
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,àà,140.78454713821566,12.456534115741146,119.86520065185853,718.4099659882306,1500.359302918834,2548.441239594103
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,196.41526054492076,12.625134019582713,117.03659314832589,258.1748126205925,1714.0890367617387,2583.745867669915
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,151.75661167165975,12.799219955691004,299.54793392590847,537.5881959908801,1082.6285538077152,2701.2294191147585
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,397.4488152749025,13.073822669164285,--undefined--,1195.5212676472202,2391.4986881050377,3556.9927196697304
ildp15_JPI_20150225_sikitaani_2ac,,x,1125.6004617835913,13.835347307693532,--undefined--,1254.74579642794,2591.8738481259306,3782.8619828046963
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,ʃ,99.00795218240965,14.447651514676533,--undefined--,795.6318980128109,1699.0921549578243,2790.9352229575916
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,i,67.22835472448274,14.530769668129977,128.15921740152237,283.148399979373,1777.7777855992465,2180.817095805126
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,k,104.37499137586137,14.616571341180151,--undefined--,501.2333796670152,1954.8528947927143,3136.3157691671304
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,i,59.99399759903845,14.698755835667601,127.2671448308465,255.15185550408668,2137.4829298250797,2914.462003434072
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,t,138.7846614836423,14.79814516520894,--undefined--,1159.1417678272835,1850.8213867953139,3169.3691080748804
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,á,70.23239461415898,14.902653693257841,136.6464195389468,550.0049734947708,1472.9196277980432,2187.0127907603273
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,kʷ,205.03366012364842,15.040286720626746,--undefined--,715.3382481905248,1439.8936229670203,2717.6018290902816
ildp15_JPI_20150225_sikitaani_2ac,sikitákwàà,àà,127.9706510722054,15.206788876224671,110.08097875421682,673.4378894117594,1362.566286104341,1981.4197019279861
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,191.05698224657,15.366302692884059,113.56839485154526,259.2562062182017,1717.6432499647146,2498.2462308318163
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,167.3580201295941,15.545510194072142,146.07702441285383,332.70442478021295,735.9306276163212,2642.6088728264854
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,352.1415541550788,15.805259981214478,--undefined--,669.0137004356169,2095.0612477098184,2996.9508409080754
ildp15_JPI_20150225_sikitaani_2ac,,x,1318.9640262884836,16.64081277143626,--undefined--,862.4809468686935,1831.2225115259582,2911.2342263568103
ildp15_JPI_20150225_sikitaani_2ac,kíí=,k,139.26975728562851,17.369929663223317,--undefined--,810.8961681503858,1535.1072246521394,2833.314136796613
ildp15_JPI_20150225_sikitaani_2ac,kíí=,íí,66.99467403681325,17.473061878884536,151.03019315277558,300.8027667792568,2113.4721917605953,2443.680357005493
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ʃ,73.70033407089593,17.543409382938393,--undefined--,1484.1966113168176,2920.2560810330165,3431.0714048512154
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ì,103.91958834815895,17.63221934414792,127.06500247819416,277.81545408470146,2205.5501476234044,2734.855925595955
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,k,128.14663643235136,17.748252456538175,--undefined--,312.8722682837926,1789.7559246820247,2813.0116611386366
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ì,78.66930412826889,17.851660426818484,128.1204332166381,190.74173843770848,2032.219343902725,2969.4795639567524
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,t,156.93395636784757,17.969462057066544,--undefined--,1183.8884982149734,2160.305454867352,3142.0734821276315
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,àà,147.22737579880274,18.121542723149865,122.12202828689064,701.233031375318,1548.6938134887955,2446.308437610969
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,191.9696347713611,18.29114122843495,119.37275193868402,258.38446379994997,1622.9964790389176,2662.499053931317
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,94.03763177162006,18.43414486170644,148.22600036544253,328.72796060924514,1012.4747404066849,2490.0332165364366
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,641.9537208822917,18.802140538033395,--undefined--,683.8096241226542,1937.1117882454391,3339.5264216723253
ildp15_JPI_20150225_sikitaani_2ac,,,978.1218305504034,19.612178313749745,--undefined--,794.354016850163,1714.572437136297,2913.0139407020306
ildp15_JPI_20150225_sikitaani_2ac,kíí=,k,125.8275414583494,20.16415299975412,--undefined--,726.7999852824312,2094.2880224691417,3179.2467073738617
ildp15_JPI_20150225_sikitaani_2ac,kíí=,íí,63.49489987773538,20.25881422042216,150.90113373166454,298.7629988913697,1893.7316852054464,3683.2233219521418
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ʃ,104.45303149041152,20.342788186106233,--undefined--,247.76964313078747,1649.3826197557855,2933.846391957767
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ì,85.78606806893063,20.437907735885908,121.4115219572757,263.7739214122607,2035.0556137086908,2402.328738519149
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,k,97.29730264198722,20.529449421241367,--undefined--,826.5703325966263,2253.1518516011465,3185.3762061576854
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,ì,55.98970712783213,20.606092926126273,123.07019348153594,246.95058516112255,2199.2218930789704,3118.554304935336
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,t,168.8650264322611,20.71852029290632,--undefined--,1276.6751004727985,2317.666585069921,3243.5179516662924
ildp15_JPI_20150225_sikitaani_2ac,sìkìtàà,àà,145.58212182722485,20.875743867036064,122.07309864198997,664.2240165654965,1658.2077351929108,2580.8392162073683
ildp15_JPI_20150225_sikitaani_2ac,nuú,n,163.1971518348756,21.030133503867113,122.54814927912804,251.56217000626964,2020.293951521496,2329.747115371753
ildp15_JPI_20150225_sikitaani_2ac,nuú,uu%,187.72653809983808,21.20559534883447,146.36155130325244,433.43225377325547,561.8108815855182,2507.5432771292367
ildp15_JPI_20150225_sikitaani_2ac,nuú,ʔ,396.9230903544627,21.49792016306162,--undefined--,1093.822870673549,2412.492097640705,2963.0491852013333
ildp15_JPI_20150225_sikitaani_2ac,,x,1196.8643235071781,22.294813869992442,--undefined--,706.9172408502069,1759.5751908637058,2961.127672182255
ildp15_JPI_20150225_sikitaani_2ac,kíí=,k,131.5767195767208,22.95903439153439,--undefined--,666.5771323619506,1879.2596546317918,2833.0082942192184
ildp15_JPI_20150225_sikitaani_2ac,kíí=,íí,85.17465326157136,23.06741007795354,145.95561535994807,299.32808247804877,2060.265355216699,3989.7360598596247
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,ʃ,77.84840040433849,23.148921604786494,--undefined--,511.9828581592869,1621.4137998675196,3126.9545004213815
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,ì,79.2602899745809,23.227475949975954,131.82320239837148,289.2026201697332,2189.769713790174,2872.1567480070157
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,k,120.5726838653618,23.327392436895924,--undefined--,436.1170231261934,1941.7804341591802,3067.3087138986157
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,ì,63.11240721102962,23.41923498243412,105.2194600005342,290.05914199171445,2015.2993229506455,2916.8311634093147
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,t,125.35096349157726,23.513466667785423,--undefined--,599.5562982179462,2197.9805459199238,3466.574833739757
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,a,77.87091601246843,23.615077607537444,130.47968820227692,446.6045361364207,1868.0601726790633,2166.603683964588
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,k,89.82941990410964,23.698927775495733,--undefined--,1108.0797851581847,2022.6689341865108,2655.920907371437
ildp15_JPI_20150225_sikitaani_2ac,sìkìtaki,i,58.595547111075064,23.773140259003327,151.28706357326,280.1932083089751,1982.3416164783628,3084.6505754714185
